439672, 439680.80000000016, 439418.59000000026, 439635.07899999985, 439585.2071
439543, 439734.10000000003, 439560.5499999997, 439821.824, 439353.8630000001
439450, 439692.49999999977, 439639.98000000004, 439731.7470000005, 439693.7389000002
439637, 439567.70000000024, 439452.38999999966, 439705.3830000005, 439785.1341000003
439516, 439544.3000000002, 439783.6299999999, 439679.01900000003, 439656.6096
439618, 439748.4000000001, 439602.7999999995, 439599.92700000055, 439325.30200000014
439729, 439526.1000000005, 439731.24000000034, 439551.5930000001, 439342.43860000005
439633, 439544.3000000003, 439734.6199999996, 439452.7279999999, 439699.45109999995
439707, 439544.3000000004, 439518.29999999976, 439762.5050000002, 439450.9704000001
439731, 439543.0000000002, 439521.6799999999, 439474.6980000001, 439753.7170000001
439528, 439641.80000000016, 439724.4800000004, 439518.63800000015, 439716.5876999999
439697, 439477.9999999999, 439682.22999999986, 439758.111, 439353.86300000024
439615, 439558.6, 439651.81, 439716.36799999996, 439516.6607
439494, 439604.1000000003, 439770.1099999999, 439624.09400000045, 439682.3145
439763, 439514.4000000003, 439536.8899999997, 439450.5310000003, 439730.8682000001
439679, 439475.4000000004, 439727.8600000002, 439375.8330000001, 439830.8317000001
439642, 439457.2000000003, 439704.2000000004, 439782.2779999998, 439488.09969999985
439683, 439476.7000000001, 439509.8499999996, 439597.7300000001, 439896.5220000001
439604, 439682.10000000027, 439423.6599999999, 439788.8690000001, 439568.0705
439618, 439546.9000000001, 439790.38999999966, 439676.82200000004, 439351.00690000015
439468, 439632.70000000036, 439739.69, 439619.7000000001, 439750.8609000002
439483, 439593.70000000007, 439712.6499999997, 439584.5480000005, 439885.0976000003
439510, 439680.80000000034, 439612.94, 439639.4729999998, 439713.7316000003
439559, 439602.8000000004, 439626.4599999998, 439668.0340000001, 439685.1705999999
439517, 439672.99999999994, 439614.6299999999, 439505.4560000002, 439882.2415000002
439511, 439679.4999999997, 439680.53999999975, 439410.9849999998, 439896.52200000006
439523, 439546.90000000026, 439709.2699999998, 439799.8540000003, 439599.4876
439758, 439531.3000000001, 439606.18000000005, 439648.2609999999, 439333.87029999983
439646, 439552.0999999999, 439503.08999999985, 439586.7450000003, 439862.2488000001
439573, 439688.6000000001, 439744.76, 439441.7429999999, 439550.9339000003
439695, 439714.6000000001, 439474.36000000004, 439457.122, 439582.35100000014
439538, 439709.40000000014, 439579.1399999995, 439845.99100000033, 439359.57520000037
439620, 439485.8000000001, 439579.13999999984, 439630.6849999999, 439896.52200000006
439742, 439558.6000000005, 439663.63999999984, 439551.5930000004, 439348.1508
439574, 439549.5000000002, 439452.3900000002, 439780.0810000005, 439907.9464000002
439678, 439751.00000000035, 439514.9199999999, 439402.197, 439553.79000000027
439730, 439649.6000000005, 439467.6000000003, 439465.91000000015, 439625.1925000002
439620, 439702.89999999997, 439802.2199999999, 439408.7879999997, 439331.0141999999
439426, 439673.0, 439655.18999999977, 439795.4599999997, 439696.5950000002
439659, 439620.99999999977, 439793.76999999996, 439439.5459999999, 439373.8557000001
439583, 439567.70000000024, 439771.80000000005, 439553.79000000015, 439596.63149999996
439656, 439622.30000000034, 439481.1199999997, 439804.248, 439433.83379999996
439697, 439666.5000000004, 439443.9399999998, 439386.8180000002, 439825.11950000026
439670, 439472.8000000004, 439639.98, 439835.0060000001, 439413.8411
439473, 439692.50000000023, 439486.1899999995, 439733.94400000013, 439885.09760000004
439454, 439697.70000000024, 439531.8199999999, 439797.6570000001, 439767.99750000006
439640, 439507.90000000043, 439709.2699999997, 439703.1860000002, 439476.6753000001
439467, 439671.7000000002, 439624.76999999967, 439804.24800000025, 439622.33639999985
439551, 439461.1000000002, 439653.5, 439773.49, 439836.54389999993
439667, 439699.0000000001, 439611.25000000006, 439410.9850000001, 439525.22899999993
439628, 439618.40000000014, 439638.29, 439575.76000000036, 439553.79
439615, 439757.4999999998, 439445.62999999966, 439516.44100000005, 439688.02669999975
439568, 439708.1000000001, 439421.9699999996, 439630.68500000023, 439822.2634000001
439634, 439623.60000000015, 439661.95000000024, 439720.762, 439296.7410000002
439576, 439540.4000000002, 439584.20999999973, 439617.50300000014, 439910.8024999999
439616, 439697.70000000036, 439780.24999999994, 439437.3490000002, 439353.863
439644, 439501.40000000026, 439438.86999999965, 439760.308, 439862.2488000003
439656, 439702.9000000001, 439423.6599999997, 439584.5479999999, 439639.47300000023
439586, 439686.0000000003, 439430.4199999994, 439599.92700000026, 439845.1122
439648, 439491.00000000035, 439787.00999999954, 439417.5760000002, 439730.8681999999
439467, 439688.6000000005, 439555.4799999999, 439797.6569999998, 439710.87550000014
439688, 439566.4000000006, 439817.42999999964, 439417.576, 439399.56059999997
439604, 439601.5, 439697.43999999954, 439786.6720000001, 439285.31660000025
439484, 439709.4000000003, 439731.2399999998, 439762.5050000004, 439365.2874000002
439516, 439480.60000000027, 439775.1799999999, 439606.5180000001, 439905.0902999997
439539, 439764.0000000003, 439787.00999999995, 439487.8800000002, 439351.00690000044
439663, 439454.6, 439416.8999999996, 439810.8390000001, 439882.2415000001
439635, 439481.90000000055, 439685.6099999998, 439676.8219999999, 439622.3363999999
439545, 439767.89999999985, 439567.3099999999, 439747.12600000016, 439359.57519999996
439502, 439725.0000000002, 439596.04000000004, 439826.21799999994, 439425.2654999998
439639, 439660.00000000006, 439601.11, 439540.60800000036, 439539.5095000002
439740, 439592.4000000001, 439616.3199999998, 439399.99999999994, 439556.6460999997
439619, 439504.0000000001, 439781.9399999999, 439793.263, 439305.3093000003
439729, 439533.89999999997, 439793.7700000004, 439454.9250000003, 439345.29470000014
439594, 439645.70000000024, 439727.8599999994, 439643.8670000001, 439351.0069000002
439623, 439770.5000000001, 439492.9500000001, 439582.3510000004, 439470.96309999994
439534, 439611.9000000003, 439781.94, 439736.1410000004, 439385.2800999998
439491, 439643.10000000003, 439523.3700000001, 439762.5050000001, 439842.25610000023
439543, 439574.20000000007, 439690.6799999998, 439661.4430000002, 439693.7389000001
439720, 439636.6000000001, 439638.29000000004, 439463.7129999998, 439396.7045
439449, 439658.7000000003, 439596.0399999999, 439810.8390000006, 439742.2926000001
439492, 439692.5000000004, 439719.40999999986, 439804.2480000005, 439345.29470000026
439669, 439592.40000000026, 439548.71999999986, 439428.56100000034, 439836.5439000002
439729, 439747.10000000056, 439572.3799999999, 439397.80300000025, 439325.3019999997
439594, 439539.1000000005, 439732.93, 439839.40000000014, 439322.4458999997
439621, 439466.3000000002, 439506.4699999998, 439771.2930000001, 439876.52929999994
439658, 439701.5999999999, 439548.7200000001, 439389.01499999966, 439679.45840000006
439713, 439489.7000000002, 439590.9699999997, 439479.092, 439799.41459999996
439444, 439566.4000000002, 439743.0699999999, 439758.11100000003, 439779.4219
439470, 439628.80000000045, 439572.3799999998, 439810.839, 439787.9901999998
439560, 439658.70000000036, 439538.57999999984, 439520.8350000004, 439899.37809999986
439522, 439660.00000000047, 439778.55999999976, 439437.34900000005, 439708.01939999993
439568, 439541.7000000004, 439677.1599999998, 439604.32100000005, 439790.8462999997
439598, 439615.80000000016, 439486.18999999965, 439597.7300000001, 439873.6731999999
439550, 439771.80000000034, 439648.4299999998, 439657.0490000001, 439316.7337000002
439664, 439670.4000000004, 439379.7199999996, 439687.80700000015, 439628.04860000015
439689, 439701.60000000027, 439528.43999999977, 439413.1820000002, 439593.7754
439582, 439601.4999999998, 439394.9300000002, 439797.65699999995, 439845.11219999986
439633, 439731.4999999998, 439724.47999999975, 439443.94, 439316.7337000003
439570, 439604.0999999999, 439528.43999999994, 439808.64200000017, 439633.7607999998
439597, 439658.6999999999, 439384.7900000003, 439696.59500000044, 439825.1194999998
439677, 439601.5000000007, 439690.6799999996, 439599.92700000014, 439331.0142000001
439734, 439705.5, 439531.81999999983, 439410.985, 439453.82650000014
439586, 439665.20000000024, 439467.6000000004, 439733.9439999999, 439653.75350000017
439624, 439666.5000000005, 439770.1099999999, 439419.7729999999, 439439.5460000002
439729, 439491.0000000008, 439663.6399999999, 439584.548, 439490.9558
439580, 439704.20000000007, 439443.93999999977, 439751.52, 439602.3437
439681, 439641.80000000005, 439472.6699999994, 439740.535, 439416.6972
439689, 439474.10000000015, 439547.02999999997, 439817.42999999976, 439536.65339999984
439499, 439713.30000000016, 439773.4900000003, 439518.6380000003, 439559.5022000001
439524, 439631.3999999999, 439732.9299999998, 439830.6120000002, 439331.01420000003
439722, 439546.9000000001, 439727.85999999987, 439542.80500000017, 439333.87029999995
439673, 439639.2000000002, 439511.5399999999, 439659.24599999946, 439485.24360000016
439644, 439455.89999999985, 439514.9199999997, 439744.9290000001, 439853.6805000004
439747, 439517.0, 439795.4599999998, 439443.9399999999, 439342.43859999994
439576, 439536.5000000002, 439705.8900000001, 439696.59500000026, 439610.9120000001
439623, 439704.2, 439401.68999999994, 439802.0510000002, 439485.2436
439564, 439726.2999999997, 439638.2899999997, 439476.89500000025, 439628.0485999998
439614, 439641.80000000016, 439634.91000000003, 439700.98900000035, 439385.28010000015
439715, 439687.30000000075, 439612.94, 439393.4089999999, 439433.8338000002
439647, 439450.6999999999, 439476.0499999996, 439815.2330000003, 439830.8317
439544, 439569.0000000006, 439795.4599999998, 439766.89899999986, 439388.13620000007
439525, 439615.80000000034, 439759.9699999999, 439375.83300000004, 439907.9464
439578, 439747.1000000004, 439479.43000000005, 439527.426, 439745.1487
439701, 439578.10000000027, 439759.97, 439391.2120000001, 439468.1069999999
439572, 439630.1, 439759.9699999998, 439687.807, 439336.7263999998
439744, 439531.3000000002, 439793.7700000002, 439399.9999999999, 439379.5679
439648, 439484.50000000006, 439787.01000000007, 439718.5650000003, 439353.8630000001
439548, 439662.60000000015, 439675.47, 439389.01500000036, 439865.1049
439654, 439666.5000000002, 439574.0699999999, 439470.3040000002, 439619.4803000001
439481, 439653.5000000001, 439763.35000000015, 439672.42799999984, 439559.50219999993
439482, 439718.4999999999, 439433.79999999993, 439784.47500000027, 439825.11949999974
439675, 439607.99999999994, 439560.5499999998, 439441.7429999996, 439748.0048000001
439591, 439533.9000000002, 439756.59, 439740.535, 439430.9777000001
439734, 439541.7000000002, 439636.5999999992, 439452.7280000003, 439582.35100000026
439554, 439749.7000000002, 439798.83999999997, 439441.74299999984, 439379.5679
439564, 439702.8999999999, 439506.4699999997, 439821.8240000003, 439453.82649999973
439606, 439760.10000000027, 439521.68, 439584.54799999995, 439490.9558000001
439582, 439783.5000000001, 439621.38999999984, 439516.44100000005, 439428.1216
439592, 439502.7, 439788.69999999995, 439547.19899999996, 439693.7389000002
439736, 439665.20000000036, 439494.6399999998, 439534.017, 439439.54600000015
439441, 439660.00000000047, 439580.8299999999, 439782.27800000017, 439825.11950000003
439491, 439513.1000000002, 439645.05, 439780.0809999999, 439899.37809999986
439609, 439687.30000000016, 439663.63999999996, 439555.987, 439439.546
439571, 439481.9000000004, 439624.7699999993, 439679.01900000003, 439905.0903
439667, 439476.7, 439579.14, 439716.368, 439670.89009999967
439523, 439580.7000000001, 439787.0099999997, 439547.1990000004, 439722.2999
439594, 439751.0000000003, 439667.01999999955, 439465.90999999974, 439453.8265000002
439703, 439493.6000000007, 439651.80999999976, 439771.29300000024, 439336.72640000016
439535, 439719.80000000016, 439616.3199999998, 439380.22700000013, 439887.9536999999
439423, 439601.50000000006, 439731.2399999998, 439758.11100000027, 439782.27799999976
439420, 439680.8000000003, 439650.12000000005, 439722.95900000015, 439799.41459999984
439606, 439568.9999999999, 439648.4299999995, 439492.2740000004, 439816.5512
439684, 439526.0999999997, 439770.1099999995, 439582.35100000014, 439365.2874000002
439680, 439736.7000000006, 439587.5899999997, 439505.45599999995, 439322.44590000046
439582, 439507.9, 439541.9599999999, 439824.0210000002, 439767.9975000002
439774, 439527.4000000004, 439489.5699999996, 439683.4130000001, 439448.11429999996
439705, 439470.2000000002, 439758.2799999998, 439461.51600000006, 439605.19979999994
439637, 439541.7, 439607.8699999999, 439459.319, 439899.37810000003
439698, 439595.0000000003, 439781.9400000001, 439428.5609999999, 439353.86299999995
439644, 439480.60000000003, 439726.1699999999, 439417.5760000001, 439867.9610000001
439497, 439628.8000000001, 439496.3299999996, 439784.4750000004, 439873.6732000002
439638, 439467.60000000003, 439705.89, 439797.6570000002, 439453.82649999985
439700, 439587.2000000002, 439486.1899999991, 439837.2030000001, 439333.8703
439604, 439591.1000000006, 439643.3600000001, 439404.3939999998, 439896.52199999976
439608, 439446.8000000001, 439651.8099999998, 439747.12600000016, 439742.2926
439732, 439710.70000000007, 439504.7799999998, 439496.66799999983, 439382.42400000023
439532, 439757.49999999994, 439479.42999999976, 439769.0960000001, 439539.5094999998
439480, 439713.2999999998, 439570.69, 439613.1090000001, 439833.6878
439547, 439660.0000000001, 439443.9399999998, 439738.33800000005, 439810.83900000015
439662, 439700.3000000001, 439667.0199999997, 439503.2589999999, 439322.44590000017
439712, 439483.2000000001, 439477.73999999976, 439799.8540000001, 439590.9193
439602, 439744.5000000002, 439452.3899999996, 439786.6720000002, 439390.9923
439492, 439717.2, 439710.95999999944, 439769.0960000002, 439351.0069000004
439475, 439618.40000000026, 439719.4100000002, 439791.066, 439573.78269999987
439517, 439752.30000000045, 439523.3699999995, 439722.9590000002, 439579.4949000002
439578, 439553.4000000002, 439702.50999999995, 439531.8199999998, 439787.9902000002
439547, 439611.8999999998, 439462.5300000001, 439780.08100000006, 439830.83170000016
439633, 439649.60000000003, 439623.0799999997, 439391.212, 439736.58039999986
439563, 439700.3000000003, 439758.2800000001, 439604.3210000001, 439319.58980000025
439489, 439636.6000000002, 439763.35000000003, 439832.809, 439365.2873999998
439675, 439506.6000000002, 439667.0200000001, 439443.93999999994, 439787.99019999977
439558, 439619.70000000024, 439660.2599999997, 439850.38500000024, 439356.71909999993
439706, 439483.20000000024, 439737.9999999999, 439483.48600000003, 439579.4948999998
439699, 439527.4000000002, 439641.6699999999, 439711.9740000002, 439368.1434999999
439781, 439665.2, 439526.7499999997, 439428.56100000045, 439393.8484000002
439463, 439705.50000000035, 439756.58999999985, 439413.182, 439845.11219999986
439715, 439595.00000000023, 439450.69999999955, 439753.7170000002, 439442.4021000002
439583, 439448.10000000027, 439645.0499999996, 439766.89900000027, 439796.5585000005
439535, 439635.3000000001, 439792.0799999999, 439562.5780000003, 439539.5095000001
439714, 439732.80000000016, 439582.52, 439393.4089999999, 439388.13620000007
439650, 439686.0000000002, 439406.7600000003, 439718.56499999977, 439548.07779999985
439568, 439518.30000000034, 439729.55, 439856.9760000001, 439425.2655000001
439476, 439578.1000000001, 439594.3499999998, 439793.2629999999, 439867.961
439634, 439821.20000000007, 439494.6399999996, 439516.4410000003, 439410.9849999999
439476, 439704.2000000002, 439732.9299999998, 439441.7430000001, 439813.6950999999
439635, 439520.9000000003, 439753.2100000001, 439597.7300000004, 439525.2289999997
439518, 439736.6999999998, 439545.33999999997, 439549.3960000003, 439799.4145999999
439575, 439415.60000000015, 439690.68000000005, 439729.54999999993, 439862.2488000002
439499, 439634.00000000035, 439484.4999999998, 439810.83900000004, 439842.25609999977
439502, 439714.60000000003, 439765.0399999997, 439437.34900000034, 439668.0340000004
439598, 439563.8000000007, 439770.1099999996, 439402.19700000016, 439762.2853
439621, 439784.80000000005, 439484.4999999998, 439492.2740000001, 439576.6388000001
439677, 439585.9, 439547.0299999996, 439380.227, 439893.6659000002
439666, 439533.9000000001, 439631.5299999999, 439821.8240000001, 439322.44589999993
439644, 439696.39999999985, 439738.0, 439468.107, 439308.16540000035
439548, 439595.0000000002, 439771.79999999976, 439555.98699999996, 439633.7608000001
439617, 439457.2000000002, 439724.4799999994, 439802.05100000015, 439499.5241000002
439638, 439580.7000000006, 439435.49000000005, 439725.1560000003, 439756.5730999999
439570, 439621.00000000006, 439694.0600000003, 439681.2160000002, 439482.3875
439463, 439693.8000000005, 439516.61, 439795.4600000005, 439779.42190000013
439510, 439708.1000000005, 439658.5699999997, 439830.6119999998, 439328.1581
439652, 439728.9000000002, 439538.57999999996, 439424.1670000001, 439608.0559000001
439556, 439771.80000000005, 439462.52999999956, 439788.8689999999, 439442.4020999999
439511, 439706.80000000057, 439450.69999999984, 439696.59499999974, 439853.68049999996
439712, 439708.10000000015, 439457.45999999985, 439630.6850000001, 439351.00690000004
439673, 439545.60000000027, 439575.76, 439430.7579999999, 439879.3854000001
439561, 439585.90000000043, 439773.48999999976, 439468.10700000025, 439728.0121000004
439632, 439654.8000000001, 439555.4800000001, 439512.04700000014, 439685.1706000003
439661, 439713.30000000005, 439418.58999999973, 439432.95500000013, 439807.98290000006
439628, 439554.70000000024, 439440.5600000001, 439782.27799999993, 439759.4292
439666, 439738.0000000001, 439526.7499999998, 439479.09199999995, 439496.66800000006
439567, 439627.5000000009, 439672.0899999998, 439676.8220000002, 439519.5168
439687, 439559.90000000014, 439807.28999999975, 439426.36399999965, 439422.4094000003
439522, 439569.0000000004, 439787.01, 439490.0769999998, 439825.11950000003
439786, 439628.8000000003, 439482.80999999994, 439516.4410000003, 439419.5533000002
439614, 439557.3000000005, 439847.85000000003, 439560.38099999964, 439393.8483999997
439529, 439570.3000000001, 439619.69999999966, 439788.8690000002, 439696.5950000002
439540, 439682.1, 439496.3299999998, 439839.4000000002, 439562.35829999996
439613, 439624.9, 439802.22000000003, 439501.06199999986, 439402.4167000003
439550, 439675.6000000004, 439670.3999999998, 439580.1539999999, 439590.9193000001
439610, 439753.60000000015, 439629.84, 439542.8050000001, 439365.2874000003
439701, 439628.8000000002, 439438.86999999976, 439419.77299999975, 439862.2487999998
439701, 439718.5000000001, 439454.0799999997, 439602.1239999998, 439402.4166999997
439654, 439485.8000000003, 439496.3299999998, 439690.0040000001, 439862.2488000003
439626, 439579.4000000001, 439692.3699999994, 439707.58, 439382.4240000002
439553, 439644.3999999998, 439710.9599999999, 439382.4240000001, 439839.3999999998
439609, 439639.1999999999, 439709.2699999997, 439356.06000000023, 439728.01210000017
439510, 439739.29999999993, 439611.24999999965, 439654.8520000002, 439568.0705000003
439630, 439680.80000000005, 439584.21000000014, 439553.7900000001, 439530.9412000001
439567, 439695.1000000002, 439492.9499999998, 439762.5050000002, 439562.3582999998
439750, 439511.80000000005, 439802.2199999999, 439428.56100000005, 439353.86299999984
439599, 439494.9000000004, 439737.9999999998, 439718.5649999998, 439553.79000000004
439631, 439675.60000000003, 439660.2599999996, 439435.15200000006, 439565.21440000006
439560, 439579.4000000001, 439808.9799999997, 439718.5650000001, 439359.5752
439502, 439639.20000000007, 439694.0599999997, 439727.353, 439576.63880000013
439515, 439714.6000000001, 439710.9599999998, 439749.3229999998, 439316.7337000001
439573, 439635.30000000005, 439487.87999999966, 439802.0510000001, 439633.76080000005
439610, 439484.50000000006, 439597.7299999994, 439815.23299999995, 439656.60959999985
439695, 439498.8000000002, 439680.53999999975, 439665.83699999994, 439436.6899000004
439591, 439761.4000000002, 439623.08, 439399.9999999998, 439599.48759999976
439667, 439574.2, 439785.3199999997, 439483.4860000002, 439410.98500000004
439657, 439445.50000000035, 439592.6600000001, 439681.21599999996, 439790.8463000001
439541, 439672.99999999977, 439604.4899999998, 439716.368, 439556.64609999995
439645, 439699.0000000001, 439739.6899999995, 439356.05999999994, 439442.40209999995
439559, 439749.70000000024, 439694.0599999997, 439487.8800000002, 439482.38749999995
439646, 439536.5000000003, 439825.8799999997, 439566.97199999995, 439376.71180000016
439521, 439748.4000000003, 439457.4599999999, 439615.30600000004, 439827.9755999999
439568, 439561.20000000065, 439790.3900000003, 439408.78800000023, 439810.8390000002
439449, 439670.4000000005, 439695.7499999999, 439595.533, 439827.9756000004
439559, 439660.00000000035, 439606.18, 439753.717, 439482.38750000007
439684, 439478.0, 439474.35999999987, 439766.89900000003, 439730.8682
439523, 439609.30000000016, 439629.84, 439687.80700000026, 439742.2926000001
439626, 439526.0999999999, 439667.01999999996, 439509.85000000003, 439799.41459999984
439674, 439523.5000000001, 439729.55000000016, 439696.5950000001, 439319.5898000002
439550, 439527.3999999998, 439702.50999999966, 439762.5049999999, 439625.1925000002
439684, 439479.30000000016, 439749.8299999997, 439518.63800000015, 439585.2071000002
439723, 439575.5, 439443.93999999965, 439586.74499999994, 439690.88280000014
439540, 439754.8999999997, 439519.9900000001, 439406.591, 439925.0830000001
439557, 439735.4, 439596.03999999986, 439555.987, 439596.6315
439641, 439471.50000000023, 439773.4899999995, 439672.42799999996, 439485.2436000003
439532, 439617.0999999999, 439472.66999999987, 439736.14100000024, 439902.23419999995
439566, 439653.5000000001, 439432.1099999998, 439665.8370000002, 439885.0976
439580, 439523.5000000001, 439665.33, 439553.79, 439882.2415
439592, 439805.5999999999, 439547.02999999985, 439604.321, 439362.4313000002
439783, 439589.80000000016, 439565.61999999994, 439432.95500000037, 439482.38750000024
439594, 439518.3000000002, 439631.5300000002, 439850.3850000004, 439525.2290000001
439614, 439632.6999999999, 439432.1100000003, 439740.53499999986, 439696.59499999986
439653, 439553.40000000026, 439411.82999999984, 439727.3529999999, 439810.839
439526, 439459.8000000004, 439658.5699999997, 439782.2780000003, 439890.80980000005
439519, 439731.49999999977, 439771.79999999976, 439628.4879999999, 439322.4459
439567, 439650.90000000043, 439639.97999999986, 439832.80899999983, 439319.58979999984
439624, 439770.50000000006, 439518.2999999999, 439613.10900000005, 439385.2801000001
439690, 439598.90000000014, 439807.28999999934, 439395.606, 439368.1434999999
439435, 439619.70000000036, 439734.6199999999, 439769.096, 439688.02670000016
439463, 439561.20000000024, 439656.8799999999, 439764.70199999993, 439873.6731999998
439588, 439608.0000000004, 439519.99000000005, 439870.1580000002, 439508.09239999973
439707, 439713.3, 439636.59999999957, 439395.606, 439356.71909999975
439752, 439530.00000000023, 439719.40999999986, 439443.94, 439428.1216000003
439477, 439712.00000000023, 439492.95000000007, 439725.1559999999, 439830.8317
439424, 439578.10000000044, 439695.7499999996, 439786.672, 439853.6805
439776, 439582.00000000006, 439579.1399999998, 439410.9849999998, 439525.22899999993
439448, 439566.4000000003, 439687.2999999998, 439755.9140000001, 439865.1048999999
439667, 439518.29999999993, 439535.20000000007, 439547.1990000004, 439873.67320000014
439679, 439454.6000000001, 439687.29999999993, 439824.02100000007, 439362.4313000002
